"","species","shp_res_pos","shp_feat_pos","cor","p","abs(shp_res_pos/shp_feat_pos)"
"1500","Citrobacter.werkmanii",330,353,0.803708494303412,1.01968725719462e-81,0.934844192634561
"1501","Clostridia.bacterium.UC5.1.1A9",159,291,0.319826664101009,4.00295224552643e-08,0.54639175257732
"1502","Veillonella.denticariosi",359,363,0.918073134982831,4.13124437684354e-146,0.988980716253444
"1503","Clostridium.nexile.CAG.348",208,334,0.827800192934525,4.79681994274615e-91,0.622754491017964
"1504","Turicibacter.sp..MP236E3",345,344,0.822625780899682,6.34215029129578e-89,1.00290697674419
"1505","Enterococcaceae.bacterium.UBA6652",301,349,0.377230429954533,1.06866929756339e-11,0.862464183381089
"1506","Prevotella.oralis",345,343,0.730526268178979,6.96355726662438e-60,1.00583090379009
"1507","X.Clostridium..asparagiforme",230,330,0.246570887693721,0.00011307791349353,0.696969696969697
"1508","Flavonifractor.sp..VE202.03",359,348,0.741099677078649,1.4419757637347e-62,1.0316091954023
"1509","Leuconostoc.gelidum",319,361,0.758115443846297,3.46790039781434e-67,0.883656509695291
"1510","X.Clostridium..sp..MP561B01",229,349,0.37305452938492,2.08678503593403e-11,0.656160458452722
"1511","Clostridiales.bacterium.VE202.28",354,348,0.71359367409156,7.80721916584281e-56,1.01724137931034
"1512","Lactobacillus.paraplantarum",277,362,0.903771357748123,6.03094418657197e-134,0.765193370165746
"1513","Burkholderiales.bacterium",323,329,0.835121384767682,3.5791217354604e-94,0.981762917933131
"1514","Erysipelotrichaceae.bacterium.2_2_44A",360,350,0.663989313361961,1.64416458371988e-45,1.02857142857143
"1515","Clostridiales.bacterium.CHKCI006",340,335,0.437358258984806,2.64178567815778e-16,1.01492537313433
"1516","Lachnoclostridium.phytofermentans",142,353,0.349642544896147,7.26180284158882e-10,0.402266288951841
"1517","Streptococcus.sp..MP259B5b",154,334,0.293898678598159,8.8937798331207e-07,0.461077844311377
"1518","Haemophilus.influenzae",228,356,0.706494797914351,3.1768954632573e-54,0.640449438202247
"1519","X.Ruminococcus..sp..MP50A2",337,335,0.864194655653816,2.65163836901235e-108,1.00597014925373
"1520","Agathobaculum.desmolans",248,356,0.455071514388071,7.25798782742669e-18,0.696629213483146
"1521","X.Ruminococcus..sp..MP227B7",347,347,0.435643777511574,3.67676571593504e-16,1
"1522","Clostridia.bacterium.UC5.1.2F7",228,355,0.299457097545972,4.80739741343399e-07,0.642253521126761
"1523","Megasphaera.sp..MP182G6",319,353,0.833433115103742,1.93630292273183e-93,0.903682719546742
"1524","Flavonifractor.sp..MP49B12re",322,331,0.855279991517103,1.21056674568315e-103,0.972809667673716
"1525","Aggregatibacter.segnis",277,363,0.525180806374482,5.15682165425e-25,0.763085399449036
"1526","Veillonella.sp..CAG.933",340,359,0.221783386572105,0.000955846846259566,0.947075208913649
"1527","Flavonifractor.sp..An100",88,346,0.509428777379146,2.95991385011359e-23,0.254335260115607
"1528","Romboutsia.sp..MP35A8",348,355,0.863820180107166,4.21678246728363e-108,0.980281690140845
"1529","Sutterellaceae.bacterium.UBA7131",144,359,0.377419465061973,1.04341070245485e-11,0.401114206128134
"1530","Alistipes.sp..Marseille.P2431",208,362,0.589592991768362,2.73281026150433e-33,0.574585635359116
"1531","Paenibacillus.macerans",353,353,0.836305127569608,1.0847797009715e-94,1
"1532","Dorea.sp..D27",363,361,0.82303096811162,4.35988283907387e-89,1.00554016620499
"1533","Klebsiella.quasivariicola",282,351,0.3109594463936,1.22027808695707e-07,0.803418803418803
"1534","Erysipelotrichaceae.bacterium.5_2_54FAA",172,360,0.273713310049405,8.05266021814723e-06,0.477777777777778
"1535","Anaerococcus.obesiensis",173,360,0.415593847434001,1.61672123162526e-14,0.480555555555556
"1536","Bacteroides.congonensis",226,357,0.408895048244739,5.43643337617141e-14,0.633053221288515
"1537","Blautia.hydrogenotrophica.CAG.147",105,358,0.438936050304074,1.93669150977795e-16,0.293296089385475
"1538","Anaerofilum.sp..An201",136,353,0.507246914744293,5.00089405536811e-23,0.385269121813031
"1539","Clostridium.sp..ASF502",339,358,0.323290718568728,2.58504103129129e-08,0.946927374301676
"1540","Shigella.flexneri",342,351,0.484942519467281,1.02351233870353e-20,0.974358974358974
"1541","Shigella.sp..SF.2015",330,351,0.634617955931622,2.82084099651964e-40,0.94017094017094
"1542","Bacteroides.sp..MP64F12",362,362,0.88450761830543,2.74396668846362e-120,1
"1543","Bilophila.wadsworthia",268,251,0.534908857345258,3.50185945258855e-26,1.06772908366534
"1544","Citrobacter.farmeri",207,314,0.474559085782792,9.85146371379201e-20,0.659235668789809
"1545","X.Clostridium..clostridioforme",175,138,0.717827189759117,7.76046217599256e-57,1.26811594202899
"1546","Veillonella.parvula",204,145,0.363469104280701,8.43725507041817e-11,1.40689655172414
"1547","Enterococcus.casseliflavus",283,273,0.637056586494597,1.00123345713136e-40,1.03663003663004
"1548","Hungatella.sp..MP355B12",180,260,0.314774474963696,6.53783067223657e-08,0.692307692307692
"1549","Clostridia.bacterium.UC5.1.1F7",187,286,0.438688704610873,1.75522482133131e-16,0.653846153846154
"1550","Hungatella.sp..MP42C12",329,283,0.231244405499734,0.000438525170857272,1.16254416961131
"1551","Hungatella.sp..MP42A4",127,269,0.300757182102395,3.72192092060038e-07,0.472118959107807
"1552","Hafnia.paralvei",354,344,0.466549407597211,5.67197901908733e-19,1.02906976744186
"1553","Eubacteriaceae.bacterium.CHKCI004",132,329,0.244187708105931,0.000140987499139674,0.401215805471125
"1554","Bifidobacterium.dentium",222,243,0.322817283933584,2.44368849464217e-08,0.91358024691358
"1555","Citrobacter.pasteurii",356,347,0.708822798348373,9.16047019465852e-55,1.02593659942363
"1556","Campylobacter.gracilis",282,354,0.336287766216394,4.11539219182765e-09,0.796610169491525
"1557","X.Clostridium..spiroforme",239,297,0.272519624343689,8.51409880824243e-06,0.804713804713805
"1558","Dorea.sp..MP50E3",263,313,0.177242757907443,0.02524795657975,0.840255591054313
"1559","Lachnospiraceae.bacterium.5_1_57FAA",340,306,0.644879762950602,4.55267727543762e-42,1.11111111111111
"1560","Ruthenibacterium.lactatiformans",195,281,0.701321775662317,4.21113818302342e-53,0.693950177935943
"1561","Erysipelatoclostridium.ramosum",305,305,0.344712359500482,1.30783419246629e-09,1
"1562","Citrobacter.freundii",167,248,0.638940626031,4.81439828938541e-41,0.673387096774194
"1563","Subdoligranulum.sp..MP158A7",114,291,0.449063604938899,2.21868361780853e-17,0.391752577319588
"1564","Flavonifractor.sp..MP167A6",143,317,0.269264479952419,1.18613647520233e-05,0.451104100946372
"1565","Lactobacillus.salivarius",315,314,0.749345597157437,8.88625058269531e-65,1.0031847133758
"1566","Faecalibacterium.prausnitzii",324,299,0.420139548711526,6.19183359048765e-15,1.08361204013378
"1567","Streptococcus.salivarius",165,264,0.171707201928672,0.0330198002655987,0.625
"1568","Streptococcus.thermophilus",209,181,0.741784621872139,9.04802518220941e-63,1.15469613259669
"1569","Lactobacillus.rhamnosus",337,237,0.493746422520758,1.24213361309055e-21,1.42194092827004
"1570","Enterococcus.avium",237,324,0.175465000660647,0.0264591047581681,0.731481481481482
"1571","Roseburia.hominis",307,313,0.433815937821229,4.51273465294195e-16,0.980830670926518
"1572","Clostridium.sp..C105KSO14",214,296,0.385656724926825,2.48476016814339e-12,0.722972972972973
"1573","Dysgonomonas.capnocytophagoides",248,353,0.627723946923703,3.60269258550004e-39,0.702549575070821
"1574","Anaerotruncus.colihominis",292,294,0.855054328123852,1.60062131519774e-103,0.993197278911565
"1575","Clostridium.sp..chh4.2",359,351,0.789426623751369,8.7836032105116e-77,1.02279202279202
"1576","Eggerthella.lenta",271,271,0.936239854076877,3.13068760566994e-165,1
"1577","Lachnospiraceae.bacterium.UBA1689",162,311,0.289773775123636,1.30000280501211e-06,0.520900321543408
"1578","Faecalicatena.contorta",188,317,0.247998088445931,9.95635961759436e-05,0.593059936908517
"1579","X.Clostridium..symbiosum",271,237,0.478623815888957,4.03424946528072e-20,1.14345991561181
"1580","Intestinibacter.sp..HF28",64,309,0.331075394974136,8.14597525439852e-09,0.207119741100324
"1581","Blautia.coccoides",284,198,0.752503049117415,1.21987492983369e-65,1.43434343434343
"1582","Lachnoclostridium.sp..MP625H6_ig1",140,307,0.212442396207346,0.00208122490913927,0.456026058631922
"1583","Eggerthella.sp..MP69C2_2",183,303,0.519511115462496,2.08080045798952e-24,0.603960396039604
"1584","Clostridia.bacterium.sp..MP226B7",336,340,0.903860246309884,5.23361995849522e-134,0.988235294117647
"1585","Absiella.sp..VE303.07",194,218,0.402384432690338,1.52530508224994e-13,0.889908256880734
"1586","Lachnospiraceae.bacterium.6_1_37FAA",188,321,0.48578221571995,7.97655891763792e-21,0.585669781931464
"1587","Lachnoclostridium.sp..VE303.01",331,303,0.620200260374919,5.87813054727717e-38,1.09240924092409
"1588","Collinsella.tanakaei",353,353,0.690077101679754,1.07020483039342e-50,1
"1589","Absiella.sp..MP454B12",129,325,0.259358741136117,3.29091313234133e-05,0.396923076923077
"1590","Desulfovibrionaceae.bacterium",155,339,0.696107194295876,5.65020124919936e-52,0.457227138643068
"1591","Sellimonas.intestinalis",239,320,0.81224789415778,7.25668441064353e-85,0.746875
"1592","X.Clostridium..citroniae",259,259,0.895776330294573,6.0742553864526e-128,1
"1593","Clostridium.clostridioforme.CAG.511",312,325,0.813852316062402,1.78202772206768e-85,0.96
"1594","Tyzzerella.nexilis",244,281,0.797484524317116,1.62070016526885e-79,0.868327402135231
"1595","X.Ruminococcus..sp..MP172A10",159,325,0.311239306013543,1.01207286772517e-07,0.489230769230769
"1596","Eisenbergiella.tayi",119,319,0.192064295163148,0.0100070439746337,0.373040752351097
"1597","Eubacterium.callanderi",218,355,0.702655140161351,2.15564628240894e-53,0.614084507042253
"1598","Hungatella.sp..MP558G09",293,269,0.602500440373644,3.2463129029577e-35,1.08921933085502
"1599","X.Clostridium..sp..MP428B7re",353,350,0.887776828330407,2.04843043920753e-122,1.00857142857143
"1600","Bacteroides.sp..MP159D11",173,353,0.276249657939675,5.91185573419598e-06,0.490084985835694
"1601","Blautia.sp..HK34",235,285,0.452070432541272,1.21990974025291e-17,0.824561403508772
"1602","Blautia.sp..MP234A10",351,334,0.2939187412067,8.10907404848938e-07,1.05089820359281
"1603","X.Clostridium..sp..HF14",315,311,0.704392927961823,8.94611446407406e-54,1.01286173633441
"1604","X.Clostridium..sp..MP562A3a",324,322,0.516326702548396,4.70154455495464e-24,1.00621118012422
"1605","Harryflintia.acetispora",333,331,0.857939412091654,5.4398776604603e-105,1.00604229607251
"1606","Blautia.sp..MP87G3",299,278,0.479516921948536,3.30496463834775e-20,1.07553956834532
"1607","X.Clostridium..sp..MP556F05",236,326,0.34576604210285,1.13112669006524e-09,0.723926380368098
"1608","Absiella.sp..MP634G1_ig1",299,265,0.754158279591731,4.26153215533176e-66,1.12830188679245
"1609","Erysipelotrichaceae.bacterium.6_1_45",290,267,0.730836025669703,5.56732285560934e-60,1.08614232209738
"1610","Campylobacter.showae",313,354,0.360066976939379,1.39388519828636e-10,0.884180790960452
"1611","Lactobacillus.plantarum",274,263,0.86357468827354,5.84460206640907e-108,1.04182509505703
"1612","Enterobacter.hormaechei",359,335,0.522176310107319,1.05150049706497e-24,1.07164179104478
"1613","Haemophilus.haemolyticus",222,340,0.466075626843504,6.2250863896759e-19,0.652941176470588
"1614","Clostridium.neonatale",283,295,0.778159834320681,3.69563862407165e-73,0.959322033898305
"1615","Veillonella.sp..HF34",109,258,0.397504356392569,3.50728927780035e-13,0.422480620155039
"1616","Clostridium.butyricum",274,309,0.757255080765658,5.89033264251799e-67,0.88673139158576
"1617","Clostridium.sp..MP229B3",167,316,0.192155403302855,0.0100070439746337,0.528481012658228
"1618","Clostridium.paraputrificum",306,306,0.850309280294736,3.58686532097954e-101,1
"1619","Clostridium.sp..CAG.221",331,348,0.322214192176452,2.59795497498931e-08,0.951149425287356
"1620","Clostridiales.bacterium.VE202.14",345,323,0.594020407044422,5.73113673796171e-34,1.06811145510836
"1621","Intestinibacter.bartlettii",343,343,0.841255693246054,6.64995648434424e-97,1
"1622","Intestinibacter.sp..MP232C5",310,307,0.746490040718432,5.17333036495929e-64,1.00977198697068
"1623","Veillonella.atypica",198,207,0.78175858856391,2.71122679473708e-74,0.956521739130435
"1624","Clostridium.sp..MP49A11",281,348,0.775765839013082,2.05020679626175e-72,0.807471264367816
"1625","Intestinibacter.sp..HI29",351,352,0.310838909419955,1.05402856067008e-07,0.997159090909091
"1626","Citrobacter.portucalensis",290,345,0.450266618238466,1.73784865694708e-17,0.840579710144927
"1627","Lactobacillus.casei",351,317,0.643087235562658,9.31298811447604e-42,1.10725552050473
"1628","Veillonella.tobetsuensis",271,321,0.670682009904748,8.25895399369622e-47,0.844236760124611
"1629","Lachnoclostridium.sp..MP429E6",298,307,0.595612542417735,3.37421776208118e-34,0.970684039087948
"1630","Clostridium.sp..MP5B6",326,331,0.799097983139047,4.44834820262649e-80,0.984894259818731
"1631","Veillonella.dispar",325,294,0.637274064355659,9.22473481763124e-41,1.10544217687075
"1632","Veillonella.infantium",335,309,0.633218274616551,4.44397818604019e-40,1.08414239482201
"1633","Clostridium.sp..MP113D9",335,357,0.910913859332682,9.33458551780641e-140,0.938375350140056
"1634","Clostridium.disporicum",342,341,0.756613547856117,8.90327522093001e-67,1.00293255131965
"1635","Clostridium.sp..MP551E06",361,358,0.791242247199426,2.18837877118562e-77,1.00837988826816
"1636","Intestinimonas.massiliensis",316,316,0.620640869267655,5.01304621179365e-38,1
"1637","Clostridium.sp..MP35B6",326,363,0.524858434808295,5.27805168090189e-25,0.898071625344353
"1638","Clostridium.sp..MP35F6",306,342,0.821588912806356,1.67917948138674e-88,0.894736842105263
"1639","Clostridium.sp..MP51A11",362,360,0.827943116993341,4.25420368838647e-91,1.00555555555556
"1640","Coprobacillus.sp..HF33",282,349,0.379943233757903,6.23316674291451e-12,0.808022922636103
"1641","Prevotella.copri",357,351,0.83326969587552,2.32442718150377e-93,1.01709401709402
"1642","Prevotella.sp..MP325B2",356,363,0.951853391970451,7.31204437085127e-187,0.980716253443526
"1643","Sutterella.wadsworthensis",194,277,0.243533922004539,0.000145789845667184,0.700361010830325
"1644","Lactobacillus.ruminis",155,360,0.476551842344756,6.36916086074095e-20,0.430555555555556
"1645","Clostridiaceae.bacterium.OM08.6BH",351,358,0.826604327269574,1.52627420971428e-90,0.980446927374302
"1646","Eubacterium.rectale.CAG.36",346,346,0.559533204372301,3.1129692287424e-29,1
"1647","Ruminococcaceae.bacterium.AM28.23LB",228,357,0.522765188612635,9.07936562884113e-25,0.638655462184874
"1648","Ruminococcus.sp..AF21.42",191,354,0.512984208003266,1.10653704754267e-23,0.53954802259887
"1649","Blautia.sp..MP78G6",316,316,0.436425627973726,2.72454391383992e-16,1
"1650","Lactobacillus.sp..MP401B5",177,360,0.483600521857879,1.30057788223218e-20,0.491666666666667
"1651","Dorea.sp..VE303.06",339,323,0.294029371843471,8.09568056618077e-07,1.04953560371517
"1652","Roseburia.sp..CAG.182",175,363,0.580281888356607,5.10326340570192e-32,0.482093663911846
"1653","X.Clostridium..leptum",301,313,0.319212912408009,3.80017347856939e-08,0.961661341853035
"1654","Turicibacter.sanguinis",326,303,0.478588332086221,4.04625525500385e-20,1.07590759075908
"1655","Acholeplasmatales.bacterium",361,361,0.677074231959613,4.72783902027689e-48,1
"1656","Butyricicoccus.sp..HK35",342,341,0.522704773682047,9.18528230349877e-25,1.00293255131965
"1657","Coprococcus.sp..MP237G11",122,353,0.497552570258533,4.995968415548e-22,0.345609065155807
"1658","Coprobacter.fastidiosus",365,351,0.361099404739702,1.19863785806071e-10,1.03988603988604
"1659","Coprococcus.sp..MP227E11",232,355,0.738517054825752,6.34633447783121e-62,0.653521126760563
"1660","Coprococcus.sp..MP623D11b_ig1",241,346,0.252717122884443,6.26959883383684e-05,0.696531791907514
"1661","Lachnoclostridium.sp..An76",360,333,0.582454192771502,2.5546818837292e-32,1.08108108108108
"1662","Flavonifractor.sp..VE303.08",201,263,0.55097306644786,3.78666697637385e-28,0.76425855513308
"1663","Blautia.sp..CAG.257",167,281,0.435908490550179,3.00084765290342e-16,0.594306049822064
"1664","Streptococcus.sp..MP273B8",293,326,0.380306455012477,5.91599620596305e-12,0.898773006134969
"1665","Lachnospiraceae.bacterium.OF09.33XD",336,330,0.409176558831642,4.59146535274141e-14,1.01818181818182
"1666","Lachnoclostridium.phocaeense",348,329,0.766595322163762,1.19542013484091e-69,1.05775075987842
"1667","Lachnospiraceae.bacterium.UBA7133",332,358,0.543182769808099,3.50630958058447e-27,0.927374301675978
"1668","Ruminococcus.sp..MP429B3re",90,347,0.176648707926928,0.02524795657975,0.259365994236311
"1669","Eggerthella.sp..MP163B1",289,293,0.881289388577483,3.11179670314317e-118,0.986348122866894
"1670","Streptococcus.sp..MP506H2",220,346,0.396385348539817,4.17500549657544e-13,0.635838150289017
"1671","Streptococcus.sp..MP494C11",221,318,0.474578836108411,9.85146371379201e-20,0.69496855345912
"1672","Streptococcus.sp..MP436A3re",215,322,0.234425234947719,0.000344738495894494,0.667701863354037
"1673","Robinsoniella.peoriensis",330,304,0.742747947403796,5.08250973592148e-63,1.08552631578947
"1674","Romboutsia.sp..MP172A7",358,350,0.722289066993159,6.77365743300532e-58,1.02285714285714
"1675","Streptococcus.sp..MP583D02",240,326,0.491000110379918,2.36142061145178e-21,0.736196319018405
"1676","Blautia.hominis",251,277,0.687913305026585,3.00590895103181e-50,0.906137184115523
"1677","X.Clostridium..cocleatum",330,312,0.650652704065218,4.35568902430457e-43,1.05769230769231
"1678","X.Clostridium..sp..MP626E2_ig1",295,333,0.870410427320213,9.6913724578857e-112,0.885885885885886
"1679","Phascolarctobacterium.sp..VE800.04",239,309,0.704697267266321,7.67871002258906e-54,0.773462783171521
"1680","Blautia.sp..MP87F8_2",286,302,0.493120516136132,1.42963261576957e-21,0.947019867549669
